u_nodes_ratings_l	v_nodes_ratings_l	ratings_l	company	UserState	UserTimeZone	ItemCity	ItemState	ItemTimeZone
1581	1037	4	4	21	12	65	21	1
602	1790	4	4	21	12	4	25	3
1457	346	4	4	21	12	50	28	3
570	507	4	3	21	12	23	26	2
262	1064	4	3	21	12	89	2	2
262	1176	4	3	21	12	57	7	1
262	387	4	3	21	12	4	25	3
1692	1302	4	1	21	12	25	9	2
1669	961	4	4	21	12	37	9	2
2259	1975	4	4	21	12	92	10	0
812	677	4	3	21	12	86	11	2
722	79	4	0	21	12	72	17	2
1752	546	4	4	21	12	36	23	2
890	878	4	4	21	12	62	4	0
602	1990	4	1	21	12	79	11	2
150	1336	4	0	21	12	79	11	2
570	374	4	4	21	12	98	27	0
82	377	4	4	21	12	42	7	1
262	1820	4	3	21	12	12	1	2
262	1560	4	3	21	12	15	28	3
43	403	4	0	21	12	79	11	2
1692	2267	4	4	21	12	101	18	3
2259	103	4	4	21	12	27	4	0
812	1981	4	3	21	12	69	10	0
890	1560	4	4	21	12	15	28	3
1581	422	4	4	21	12	79	11	2
602	1995	4	0	21	12	79	11	2
602	552	4	1	21	12	78	12	0
392	805	4	4	21	12	53	9	2
1457	710	4	0	21	12	79	11	2
150	1471	4	0	21	12	62	4	0
1405	1272	4	2	66	14	90	21	1
1405	581	4	2	66	14	84	13	2
1405	637	4	2	66	14	101	18	3
1405	321	4	3	66	14	85	3	2
244	1710	4	0	5	10	42	7	1
2051	774	4	4	5	10	84	13	2
2093	841	4	4	5	10	49	26	2
2051	1791	4	3	5	10	4	25	3
2093	1052	4	4	5	10	32	26	2
244	1658	4	0	5	10	104	7	1
2051	379	4	3	5	10	98	25	3
151	1849	4	4	43	11	4	25	3
98	1710	4	0	43	11	42	7	1
652	440	4	4	43	11	84	13	2
352	1830	4	0	43	11	104	7	1
151	936	4	4	43	11	22	20	2
98	759	4	0	43	11	63	3	2
652	2227	4	2	43	11	74	29	0
151	1831	4	4	43	11	1	26	2
98	1816	4	0	43	11	12	1	2
98	1825	4	0	43	11	104	7	1
652	1283	4	2	43	11	84	13	2
151	1474	4	4	43	11	1	26	2
98	1387	4	0	43	11	90	21	1
1281	1178	4	1	18	2	49	26	2
1021	1737	4	4	18	2	57	7	1
1281	1504	4	2	18	2	18	20	2
1281	1499	4	2	18	2	26	22	2
1281	12	4	2	18	2	81	14	1
943	1311	4	0	18	2	90	21	1
402	289	4	4	18	2	5	29	0
1281	387	4	2	18	2	4	25	3
1281	502	4	2	18	2	18	20	2
943	1597	4	0	18	2	76	7	1
402	2257	4	4	18	2	40	29	0
1021	616	4	2	18	2	84	13	2
300	701	4	0	18	2	84	13	2
1281	221	4	2	18	2	72	17	2
1281	1805	4	2	18	2	12	1	2
1286	103	4	0	18	2	27	4	0
994	1293	4	4	18	2	20	13	2
1387	2154	4	3	18	2	72	17	2
918	708	4	3	18	2	84	13	2
1892	1320	4	4	18	2	74	29	0
1281	1097	4	2	18	2	18	20	2
1281	1968	4	2	18	2	18	20	2
994	1370	4	4	18	2	76	7	1
1021	1605	4	4	18	2	104	7	1
918	1145	4	4	18	2	49	26	2
300	506	4	0	18	2	42	7	1
568	349	4	0	26	20	64	28	3
568	953	4	0	26	20	35	15	2
2357	1334	4	4	48	31	38	19	0
1180	223	4	3	48	31	64	28	3
2189	1597	4	0	48	31	76	7	1
190	894	4	0	48	31	103	0	0
1618	95	4	0	48	31	47	0	0
1176	2127	4	3	48	31	66	9	2
1176	1150	4	3	48	31	4	25	3
2354	1187	4	0	48	31	103	0	0
1572	921	4	4	48	31	31	19	0
2357	1012	4	4	48	31	73	19	0
628	1272	4	2	48	31	90	21	1
1181	1347	4	0	48	31	60	29	0
1618	633	4	4	48	31	23	26	2
1618	2191	4	4	48	31	62	4	0
1176	1066	4	3	48	31	66	9	2
2067	1171	4	4	48	31	89	2	2
1156	947	4	3	48	31	1	26	2
1572	1157	4	4	48	31	73	19	0
626	1271	4	4	48	31	1	26	2
583	2029	4	2	48	31	52	16	0
837	736	4	2	48	31	11	29	0
1746	1552	4	2	48	31	50	28	3
2176	2010	4	2	48	31	0	6	0
2189	1381	4	4	48	31	76	7	1
628	434	4	2	48	31	62	4	0
190	665	4	4	48	31	103	0	0
1254	326	4	0	48	31	98	25	3
1618	955	4	4	48	31	56	26	2
1176	543	4	2	48	31	37	9	2
1176	876	4	2	48	31	62	4	0
1176	1929	4	2	48	31	0	6	0
2067	921	4	4	48	31	31	19	0
693	951	4	4	48	31	73	19	0
1572	2018	4	4	48	31	31	19	0
1563	506	4	3	48	31	42	7	1
626	1716	4	4	48	31	1	26	2
2357	2257	4	4	48	31	40	29	0
1180	218	4	3	48	31	49	26	2
1180	2022	4	3	48	31	63	3	2
2189	1597	4	0	48	31	76	7	1
190	160	4	0	48	31	60	29	0
1254	1647	4	3	48	31	104	7	1
1181	1509	4	0	48	31	47	0	0
1176	2029	4	3	48	31	52	16	0
1176	2165	4	3	48	31	106	8	0
1176	833	4	3	48	31	12	1	2
1572	250	4	4	48	31	76	7	1
1563	469	4	3	48	31	60	29	0
626	1932	4	0	48	31	0	6	0
837	1864	4	3	48	31	83	26	2
1746	1364	4	2	48	31	90	21	1
1180	1275	4	3	48	31	6	5	3
1425	800	4	2	48	31	73	19	0
190	66	4	0	48	31	103	0	0
1254	1552	4	3	48	31	50	28	3
1254	131	4	3	48	31	80	29	0
1176	2266	4	3	48	31	101	18	3
2067	44	4	4	48	31	24	12	0
693	1334	4	4	48	31	38	19	0
1156	2082	4	3	48	31	87	15	2
46	883	4	4	27	31	14	9	2
1049	2074	4	0	27	31	94	15	2
1497	442	4	3	27	31	84	13	2
601	113	4	0	27	31	62	4	0
449	208	4	1	27	31	37	9	2
1757	798	4	4	27	31	52	16	0
749	413	4	0	27	31	1	26	2
449	2111	4	0	27	31	14	9	2
868	278	4	2	27	31	106	8	0
1768	497	4	3	27	31	65	21	1
1497	80	4	2	27	31	72	17	2
1497	1814	4	2	27	31	12	1	2
749	111	4	4	27	31	62	4	0
749	1372	4	0	27	31	52	16	0
601	1877	4	4	27	31	26	22	2
449	980	4	4	27	31	25	9	2
868	1050	4	2	27	31	106	8	0
1060	1294	4	0	27	31	4	25	3
1049	1945	4	4	27	31	7	16	0
1497	321	4	3	27	31	85	3	2
749	1420	4	0	27	31	7	16	0
749	1817	4	0	27	31	12	1	2
1732	1833	4	1	27	31	104	7	1
1507	1387	4	3	27	31	90	21	1
449	2103	4	1	27	31	37	9	2
178	1290	4	3	27	31	7	16	0
1049	1156	4	4	27	31	52	16	0
749	1647	4	0	27	31	104	7	1
1757	1851	4	4	27	31	4	25	3
1904	305	4	4	27	31	14	9	2
2331	868	4	3	41	31	39	30	1
148	417	4	0	41	31	11	29	0
2154	109	4	0	41	31	27	4	0
1840	926	4	4	41	31	3	17	2
25	1378	4	4	41	31	5	29	0
25	41	4	4	41	31	24	12	0
1840	2050	4	4	41	31	84	13	2
484	1491	4	2	41	31	42	7	1
1850	267	4	2	41	31	39	30	1
148	2176	4	2	41	31	90	21	1
282	1540	4	4	41	31	8	7	1
25	888	4	3	41	31	27	4	0
25	104	4	3	41	31	27	4	0
1840	1821	4	0	41	31	12	1	2
484	1176	4	0	41	31	57	7	1
2154	488	4	1	41	31	26	22	2
1840	459	4	4	41	31	72	17	2
484	1820	4	0	41	31	12	1	2
148	200	4	4	41	31	26	22	2
991	1305	4	4	41	31	5	29	0
1872	1746	4	1	56	12	75	26	2
618	538	4	0	56	12	49	26	2
639	835	4	3	56	12	84	13	2
1895	2199	4	3	56	12	33	3	2
600	1604	4	4	56	12	104	7	1
145	1963	4	3	56	12	89	2	2
906	1857	4	0	56	12	49	26	2
1510	221	4	3	56	12	72	17	2
1944	608	4	0	56	12	100	13	2
1896	1921	4	3	56	12	86	11	2
2100	1064	4	4	56	12	89	2	2
2058	1876	4	3	56	12	26	22	2
2058	1977	4	3	56	12	92	10	0
1514	971	4	0	56	12	81	14	1
1763	1102	4	3	56	12	85	3	2
165	1964	4	0	56	12	89	2	2
639	1276	4	4	56	12	57	7	1
1267	1737	4	4	56	12	57	7	1
600	80	4	2	56	12	72	17	2
1754	1740	4	2	56	12	57	7	1
2278	262	4	4	56	12	89	2	2
145	1071	4	2	56	12	63	3	2
145	2255	4	3	56	12	40	29	0
1162	227	4	4	56	12	39	30	1
840	526	4	4	56	12	12	1	2
1469	1364	4	4	56	12	90	21	1
906	2079	4	4	56	12	89	2	2
798	1863	4	2	56	12	83	26	2
1510	878	4	2	56	12	62	4	0
135	1555	4	4	56	12	50	28	3
135	983	4	4	56	12	57	7	1
1908	628	4	3	56	12	89	2	2
1028	453	4	4	56	12	100	13	2
706	1131	4	2	56	12	86	11	2
1944	297	4	2	56	12	64	28	3
77	13	4	2	56	12	81	14	1
77	1659	4	2	56	12	104	7	1
1896	346	4	4	56	12	50	28	3
2058	396	4	0	56	12	6	5	3
2058	1154	4	0	56	12	6	5	3
974	1962	4	4	56	12	89	2	2
2334	791	4	1	56	12	50	28	3
641	23	4	2	56	12	104	7	1
1763	224	4	4	56	12	39	30	1
1615	1634	4	2	56	12	10	7	1
1992	401	4	4	56	12	89	2	2
316	29	4	4	56	12	87	15	2
145	2057	4	2	56	12	84	13	2
145	1102	4	2	56	12	85	3	2
1162	222	4	4	56	12	72	17	2
1469	1037	4	4	56	12	65	21	1
984	2011	4	2	56	12	90	21	1
984	1459	4	2	56	12	74	29	0
135	1391	4	4	56	12	51	2	2
1944	2220	4	2	56	12	60	29	0
830	220	4	2	56	12	72	17	2
77	451	4	2	56	12	84	13	2
77	1065	4	2	56	12	104	7	1
1896	1962	4	4	56	12	89	2	2
2100	2077	4	2	56	12	89	2	2
675	1817	4	4	56	12	12	1	2
2058	1835	4	2	56	12	96	26	2
2334	1221	4	1	56	12	84	13	2
56	1963	4	2	56	12	89	2	2
1872	1814	4	4	56	12	12	1	2
1193	2220	4	0	56	12	60	29	0
165	2108	4	0	56	12	37	9	2
165	1861	4	0	56	12	46	25	3
639	931	4	3	56	12	84	13	2
531	794	4	0	56	12	1	26	2
929	1953	4	4	56	12	105	24	2
469	1410	4	4	56	12	89	2	2
1267	944	4	0	56	12	72	17	2
1859	1977	4	3	56	12	92	10	0
412	1392	4	4	56	12	84	13	2
145	941	4	3	56	12	77	8	0
322	581	4	0	56	12	84	13	2
840	2105	4	3	56	12	37	9	2
179	205	4	0	56	12	89	2	2
984	215	4	3	56	12	62	4	0
135	2058	4	3	56	12	84	13	2
1908	1410	4	3	56	12	89	2	2
1028	497	4	3	56	12	65	21	1
706	1286	4	4	56	12	84	13	2
830	1859	4	0	56	12	49	26	2
77	1280	4	1	56	12	104	7	1
2100	1251	4	4	56	12	42	7	1
675	943	4	3	56	12	72	17	2
2058	1250	4	3	56	12	49	26	2
641	1737	4	2	56	12	57	7	1
56	2078	4	4	56	12	89	2	2
1763	1250	4	0	56	12	49	26	2
1615	1830	4	4	56	12	104	7	1
618	1176	4	0	56	12	57	7	1
1193	727	4	0	56	12	4	25	3
165	1170	4	0	56	12	89	2	2
165	2224	4	0	56	12	102	29	0
1992	1963	4	4	56	12	89	2	2
2285	1658	4	0	56	12	104	7	1
1895	1907	4	2	56	12	4	25	3
316	29	4	4	56	12	87	15	2
469	1953	4	4	56	12	105	24	2
1267	1400	4	4	56	12	11	29	0
1859	312	4	3	56	12	89	2	2
412	436	4	4	56	12	84	13	2
145	2068	4	3	56	12	77	8	0
145	1779	4	3	56	12	45	7	1
322	1752	4	2	56	12	57	7	1
1162	517	4	0	56	12	39	30	1
1215	769	4	0	56	12	76	7	1
1469	113	4	4	56	12	62	4	0
984	1503	4	3	56	12	18	20	2
135	773	4	0	56	12	12	1	2
1648	79	4	1	56	12	72	17	2
1908	451	4	3	56	12	84	13	2
1675	1171	4	4	56	12	89	2	2
77	1956	4	2	56	12	105	24	2
77	1164	4	2	56	12	50	28	3
1896	677	4	3	56	12	86	11	2
2340	730	4	0	56	12	84	13	2
675	436	4	3	56	12	84	13	2
2058	156	4	3	56	12	60	29	0
641	1518	4	2	56	12	26	22	2
1763	2052	4	0	56	12	84	13	2
2147	87	4	3	32	12	3	17	2
1693	2092	4	1	32	12	21	15	2
2271	1977	4	4	32	12	92	10	0
2271	1462	4	4	32	12	92	10	0
1582	2193	4	3	32	12	62	4	0
435	200	4	3	32	12	26	22	2
435	1820	4	3	32	12	12	1	2
1178	1419	4	4	32	12	105	24	2
1197	2022	4	1	32	12	63	3	2
1197	2199	4	1	32	12	33	3	2
1861	916	4	4	32	12	105	24	2
793	1265	4	0	32	12	12	1	2
1610	1881	4	0	32	12	26	22	2
595	1585	4	3	32	12	76	7	1
619	464	4	3	32	12	3	17	2
1154	113	4	1	32	12	62	4	0
1693	2121	4	4	32	12	53	9	2
2271	1064	4	4	32	12	89	2	2
585	1389	4	4	32	12	96	26	2
1274	1952	4	4	32	12	105	24	2
2307	267	4	4	32	12	39	30	1
800	716	4	2	32	12	103	0	0
1582	933	4	4	32	12	84	13	2
1807	1844	4	2	32	12	75	26	2
1596	1216	4	2	32	12	22	20	2
584	1829	4	2	32	12	1	26	2
1197	1313	4	0	32	12	40	29	0
1736	1881	4	2	32	12	26	22	2
1861	327	4	2	32	12	57	7	1
613	735	4	3	32	12	25	9	2
261	1479	4	4	32	12	105	24	2
2035	332	4	2	32	12	82	7	1
1973	1155	4	4	32	12	5	29	0
1531	321	4	3	32	12	85	3	2
1290	1738	4	4	32	12	57	7	1
1297	2047	4	2	32	12	84	13	2
2147	1647	4	3	32	12	104	7	1
1693	1392	4	2	32	12	84	13	2
2271	2047	4	4	32	12	84	13	2
585	727	4	2	32	12	4	25	3
800	1879	4	2	32	12	26	22	2
584	1514	4	2	32	12	71	28	3
1736	608	4	2	32	12	100	13	2
613	2052	4	2	32	12	84	13	2
261	2176	4	2	32	12	90	21	1
1397	410	4	2	32	12	49	26	2
351	672	4	1	32	12	24	12	0
595	2224	4	2	32	12	102	29	0
619	1981	4	2	32	12	69	10	0
1531	1846	4	2	32	12	22	20	2
1154	326	4	4	32	12	98	25	3
1290	578	4	4	32	12	105	24	2
1297	81	4	2	32	12	72	17	2
2147	113	4	3	32	12	62	4	0
1274	408	4	3	32	12	96	26	2
2307	217	4	4	32	12	84	13	2
2307	269	4	4	32	12	12	1	2
311	711	4	3	32	12	84	13	2
1582	52	4	3	32	12	25	9	2
1178	79	4	4	32	12	72	17	2
1197	84	4	1	32	12	3	17	2
1861	626	4	2	32	12	72	17	2
1397	970	4	0	32	12	32	26	2
872	2046	4	0	32	12	84	13	2
595	1211	4	3	32	12	42	7	1
619	205	4	4	32	12	89	2	2
1531	539	4	3	32	12	49	26	2
1531	551	4	3	32	12	49	26	2
1290	1583	4	0	32	12	25	9	2
339	1907	4	3	32	12	4	25	3
1186	6	4	3	32	12	94	15	2
1297	982	4	4	32	12	57	7	1
2147	658	4	3	32	12	79	11	2
2084	2056	4	4	32	12	84	13	2
1693	56	4	4	32	12	53	9	2
585	192	4	0	32	12	36	23	2
2307	1473	4	4	32	12	50	28	3
1582	2111	4	3	32	12	14	9	2
1582	2111	4	3	32	12	14	9	2
1807	104	4	2	32	12	27	4	0
1197	82	4	1	32	12	72	17	2
1861	2218	4	2	32	12	60	29	0
2086	1812	4	4	32	12	12	1	2
2035	1502	4	4	32	12	105	24	2
351	1977	4	1	32	12	92	10	0
595	1799	4	3	32	12	46	25	3
619	2107	4	4	32	12	37	9	2
1531	1243	4	3	32	12	48	7	1
1154	498	4	4	32	12	22	20	2
1290	1740	4	4	32	12	57	7	1
339	1325	4	3	32	12	79	11	2
1186	1856	4	2	32	12	49	26	2
1297	943	4	2	32	12	72	17	2
2265	282	4	3	4	12	105	24	2
1981	156	4	3	4	12	60	29	0
576	1270	4	3	4	12	23	26	2
2004	2052	4	1	4	12	84	13	2
1853	261	4	3	4	12	89	2	2
1301	469	4	4	4	12	60	29	0
2265	628	4	4	4	12	89	2	2
1981	1715	4	4	4	12	70	7	1
920	186	4	2	4	12	104	7	1
953	917	4	4	4	12	56	26	2
1853	750	4	3	4	12	84	13	2
1301	469	4	4	4	12	60	29	0
1981	1392	4	2	4	12	84	13	2
576	1064	4	4	4	12	89	2	2
953	1209	4	4	4	12	64	28	3
1853	1873	4	3	4	12	23	26	2
1301	1064	4	4	4	12	89	2	2
2265	1410	4	4	4	12	89	2	2
1853	832	4	3	4	12	72	17	2
2265	246	4	4	4	12	89	2	2
1981	383	4	0	4	12	4	25	3
576	636	4	3	4	12	96	26	2
2004	982	4	2	4	12	57	7	1
1853	1973	4	3	4	12	92	10	0
1567	846	4	1	74	27	27	4	0
361	1642	4	2	74	27	104	7	1
494	23	4	2	74	27	104	7	1
1567	1665	4	2	74	27	70	7	1
494	1371	4	2	74	27	90	21	1
494	1371	4	2	74	27	90	21	1
1931	1605	4	0	74	27	104	7	1
307	2195	4	3	29	12	62	4	0
1884	497	4	3	29	12	65	21	1
2160	517	4	3	29	12	39	30	1
2208	710	4	0	29	12	79	11	2
2250	1191	4	3	29	12	22	20	2
107	1392	4	3	29	12	84	13	2
1385	1835	4	3	29	12	96	26	2
2345	1032	4	3	29	12	98	27	0
606	1312	4	4	29	12	90	21	1
679	2005	4	4	29	12	90	21	1
2193	2219	4	3	29	12	60	29	0
1528	964	4	3	29	12	24	12	0
307	1139	4	4	29	12	18	20	2
1108	1994	4	4	29	12	79	11	2
1108	1771	4	4	29	12	14	9	2
2160	111	4	2	29	12	62	4	0
227	1503	4	2	29	12	18	20	2
1860	1920	4	4	29	12	86	11	2
1629	1275	4	2	29	12	6	5	3
2038	1969	4	2	29	12	18	20	2
107	653	4	4	29	12	40	29	0
1385	53	4	3	29	12	53	9	2
1385	2006	4	3	29	12	86	11	2
1348	1107	4	4	29	12	72	17	2
2346	595	4	0	29	12	17	27	0
1654	2029	4	1	29	12	52	16	0
1576	1394	4	3	29	12	81	14	1
606	1689	4	4	29	12	82	7	1
2200	922	4	4	29	12	18	20	2
1617	2055	4	4	29	12	84	13	2
124	2036	4	2	29	12	6	5	3
1296	1811	4	0	29	12	12	1	2
1467	1325	4	3	29	12	79	11	2
1528	1328	4	0	29	12	40	29	0
221	562	4	3	29	12	14	9	2
181	1857	4	0	29	12	49	26	2
181	2100	4	0	29	12	37	9	2
489	2053	4	4	29	12	84	13	2
1108	1172	4	4	29	12	7	16	0
1884	1503	4	1	29	12	18	20	2
2208	1505	4	2	29	12	90	21	1
1860	991	4	2	29	12	102	29	0
2038	1505	4	2	29	12	90	21	1
1385	787	4	1	29	12	68	28	3
1385	205	4	1	29	12	89	2	2
2345	1553	4	2	29	12	50	28	3
2346	1963	4	4	29	12	89	2	2
1076	444	4	2	29	12	24	12	0
597	2138	4	2	29	12	103	0	0
679	1642	4	2	29	12	104	7	1
2253	1915	4	3	29	12	49	26	2
1467	1325	4	2	29	12	79	11	2
1528	1807	4	2	29	12	10	7	1
221	1250	4	2	29	12	49	26	2
221	496	4	2	29	12	68	28	3
181	1981	4	0	29	12	69	10	0
1108	1387	4	3	29	12	90	21	1
2208	2087	4	0	29	12	18	20	2
227	2102	4	2	29	12	37	9	2
2032	1352	4	3	29	12	82	7	1
1555	91	4	4	29	12	6	5	3
1860	419	4	4	29	12	79	11	2
1629	2097	4	0	29	12	25	9	2
2038	2005	4	0	29	12	90	21	1
1385	79	4	3	29	12	72	17	2
1348	1944	4	4	29	12	7	16	0
1216	1554	4	4	29	12	50	28	3
1982	962	4	4	29	12	66	9	2
1076	935	4	3	29	12	22	20	2
2200	502	4	4	29	12	18	20	2
30	2105	4	1	29	12	37	9	2
1528	469	4	3	29	12	60	29	0
2208	1969	4	0	29	12	18	20	2
1860	424	4	4	29	12	86	11	2
2038	2005	4	4	29	12	90	21	1
107	1181	4	4	29	12	49	26	2
1919	710	4	2	29	12	79	11	2
1385	2041	4	3	29	12	52	16	0
2345	1099	4	4	29	12	0	6	0
1348	1266	4	4	29	12	12	1	2
1216	1554	4	2	29	12	50	28	3
1982	677	4	4	29	12	86	11	2
1576	1343	4	3	29	12	101	18	3
597	8	4	4	29	12	81	14	1
597	72	4	4	29	12	39	30	1
606	609	4	4	29	12	7	16	0
124	1929	4	2	29	12	0	6	0
124	1906	4	2	29	12	14	9	2
2253	1630	4	3	29	12	10	7	1
1296	727	4	0	29	12	4	25	3
1467	658	4	3	29	12	79	11	2
30	1924	4	1	29	12	49	26	2
30	218	4	1	29	12	49	26	2
221	292	4	3	29	12	4	25	3
221	1864	4	3	29	12	83	26	2
1367	94	4	4	62	31	42	7	1
1647	68	4	0	62	31	9	30	1
1838	1812	4	3	62	31	12	1	2
1187	491	4	0	62	31	92	10	0
1144	824	4	4	62	31	4	25	3
699	1973	4	3	62	31	92	10	0
715	446	4	3	62	31	94	15	2
715	485	4	3	62	31	24	12	0
715	1723	4	3	62	31	57	7	1
1801	2008	4	1	62	31	90	21	1
877	36	4	3	62	31	78	12	0
2311	1930	4	3	62	31	0	6	0
405	1912	4	4	62	31	98	27	0
829	1790	4	3	62	31	4	25	3
807	1979	4	0	62	31	69	10	0
926	995	4	4	62	31	15	28	3
1647	224	4	2	62	31	39	30	1
2303	1358	4	3	62	31	92	10	0
1838	1969	4	4	62	31	18	20	2
796	221	4	2	62	31	72	17	2
796	40	4	4	62	31	78	12	0
876	1423	4	4	62	31	92	10	0
1187	244	4	4	62	31	92	10	0
1144	1752	4	4	62	31	57	7	1
1231	6	4	4	62	31	94	15	2
699	1979	4	1	62	31	69	10	0
715	1505	4	2	62	31	90	21	1
715	1932	4	2	62	31	0	6	0
1756	2036	4	4	62	31	6	5	3
2311	1173	4	3	62	31	92	10	0
1530	1646	4	2	62	31	41	7	1
1530	842	4	2	62	31	64	28	3
1661	1176	4	2	62	31	57	7	1
829	38	4	2	62	31	78	12	0
1647	132	4	2	62	31	39	30	1
2303	1272	4	2	62	31	90	21	1
2048	1392	4	2	62	31	84	13	2
876	1462	4	4	62	31	92	10	0
1187	2132	4	4	62	31	92	10	0
1231	727	4	4	62	31	4	25	3
443	1819	4	2	62	31	12	1	2
715	1174	4	2	62	31	78	12	0
715	1910	4	2	62	31	91	27	0
681	412	4	4	62	31	49	26	2
2311	46	4	0	62	31	24	12	0
405	1972	4	0	62	31	92	10	0
1891	2086	4	4	62	31	89	2	2
291	1307	4	4	62	31	77	8	0
1471	983	4	3	62	31	57	7	1
807	1370	4	0	62	31	76	7	1
1647	1774	4	2	62	31	48	7	1
2303	2100	4	3	62	31	37	9	2
796	1347	4	0	62	31	60	29	0
2048	346	4	4	62	31	50	28	3
220	464	4	4	62	31	3	17	2
876	2197	4	4	62	31	92	10	0
876	99	4	4	62	31	92	10	0
1144	648	4	4	62	31	5	29	0
1259	586	4	3	62	31	31	19	0
443	600	4	4	62	31	78	12	0
1801	1285	4	4	62	31	0	6	0
877	1973	4	4	62	31	92	10	0
1756	2024	4	0	62	31	63	3	2
681	412	4	4	62	31	49	26	2
2311	1974	4	3	62	31	92	10	0
1530	2255	4	3	62	31	40	29	0
1661	1977	4	4	62	31	92	10	0
829	1181	4	3	62	31	49	26	2
1367	692	4	4	62	31	26	22	2
291	1307	4	4	62	31	77	8	0
1471	1737	4	3	62	31	57	7	1
807	924	4	0	62	31	92	10	0
926	900	4	4	62	31	73	19	0
2303	2131	4	3	62	31	92	10	0
1838	2197	4	4	62	31	92	10	0
796	442	4	0	62	31	84	13	2
220	464	4	4	62	31	3	17	2
1144	1632	4	4	62	31	43	7	1
1231	1969	4	0	62	31	18	20	2
1259	323	4	4	62	31	81	14	1
443	1285	4	4	62	31	0	6	0
715	1930	4	2	62	31	0	6	0
1801	1976	4	4	62	31	92	10	0
877	344	4	4	62	31	46	25	3
1756	111	4	4	62	31	62	4	0
1756	1211	4	0	62	31	42	7	1
681	770	4	4	62	31	76	7	1
1910	1996	4	4	39	31	77	8	0
344	1907	4	4	39	31	4	25	3
39	1856	4	0	39	31	49	26	2
1855	531	4	3	39	31	7	16	0
1436	2141	4	3	39	31	103	0	0
2125	2154	4	0	39	31	72	17	2
2168	161	4	0	39	31	49	26	2
55	1392	4	2	39	31	84	13	2
359	202	4	0	39	31	5	29	0
2111	1462	4	4	39	31	92	10	0
1143	1478	4	4	39	31	47	0	0
2258	1400	4	4	39	31	11	29	0
2258	1961	4	0	39	31	89	2	2
128	1721	4	0	39	31	42	7	1
1645	1114	4	3	39	31	72	17	2
931	2173	4	2	39	31	77	8	0
1436	817	4	4	39	31	12	1	2
1680	1012	4	4	39	31	73	19	0
1910	1334	4	4	39	31	38	19	0
1493	1988	4	2	39	31	106	8	0
2168	1519	4	2	39	31	87	15	2
329	1668	4	0	39	31	86	11	2
344	434	4	2	39	31	62	4	0
1324	1317	4	0	39	31	4	25	3
1855	590	4	2	39	31	90	21	1
1143	1078	4	4	39	31	40	29	0
2332	1922	4	2	39	31	86	11	2
2332	767	4	2	39	31	4	25	3
2258	186	4	2	39	31	104	7	1
931	1531	4	2	39	31	16	7	1
931	1929	4	2	39	31	0	6	0
218	102	4	4	39	31	27	4	0
2125	770	4	0	39	31	76	7	1
55	897	4	4	39	31	74	29	0
270	1517	4	0	39	31	81	14	1
359	1431	4	1	39	31	84	13	2
1304	383	4	0	39	31	4	25	3
2026	2181	4	4	39	31	59	4	0
1143	559	4	0	39	31	94	15	2
2332	2190	4	3	39	31	27	4	0
2258	811	4	3	39	31	58	29	0
128	1647	4	0	39	31	104	7	1
1645	79	4	3	39	31	72	17	2
1436	2240	4	0	39	31	2	29	0
1680	995	4	0	39	31	15	28	3
1702	716	4	2	39	31	103	0	0
2125	219	4	0	39	31	72	17	2
270	1788	4	0	39	31	46	25	3
359	2095	4	0	39	31	25	9	2
1324	1797	4	0	39	31	4	25	3
2111	1948	4	4	39	31	52	16	0
2258	341	4	3	39	31	50	28	3
128	1810	4	0	39	31	12	1	2
1626	393	4	0	39	31	90	21	1
931	965	4	2	39	31	78	12	0
2295	156	4	2	51	31	60	29	0
2054	846	4	1	51	31	27	4	0
2054	2190	4	1	51	31	27	4	0
2057	1168	4	0	51	31	49	26	2
480	2121	4	3	51	31	53	9	2
2057	493	4	4	51	31	40	29	0
480	508	4	3	51	31	23	26	2
2057	1826	4	1	51	31	1	26	2
480	575	4	3	51	31	62	4	0
480	2091	4	3	51	31	21	15	2
2054	1388	4	4	51	31	9	30	1
1378	414	4	4	51	31	24	12	0
249	540	4	3	49	25	47	0	0
2006	2230	4	3	49	25	11	29	0
2006	99	4	3	49	25	92	10	0
2006	896	4	4	49	25	27	4	0
249	1208	4	4	49	25	47	0	0
2006	389	4	2	49	25	81	14	1
2006	2054	4	4	49	25	84	13	2
2006	219	4	4	49	25	72	17	2
952	212	4	3	49	25	98	25	3
2006	1740	4	4	49	25	57	7	1
2006	1395	4	0	49	25	81	14	1
2006	977	4	0	49	25	22	20	2
2006	533	4	4	49	25	93	7	1
70	1523	4	1	3	31	90	21	1
1094	1234	4	0	3	31	77	8	0
594	1593	4	0	3	31	76	7	1
491	1051	4	0	3	31	106	8	0
2027	2165	4	4	3	31	106	8	0
216	1856	4	2	3	31	49	26	2
70	1786	4	0	3	31	98	25	3
2027	1185	4	0	3	31	38	19	0
70	1942	4	4	3	31	73	19	0
594	1657	4	0	3	31	0	6	0
216	931	4	4	3	31	84	13	2
729	1162	4	4	25	12	0	6	0
2299	200	4	3	25	12	26	22	2
1486	2088	4	0	25	12	21	15	2
2210	347	4	4	25	12	50	28	3
1881	2139	4	3	25	12	103	0	0
2102	948	4	0	25	12	27	4	0
687	1145	4	3	25	12	49	26	2
171	2070	4	4	25	12	35	15	2
1817	1640	4	3	25	12	74	29	0
2090	299	4	3	25	12	3	17	2
41	1845	4	3	25	12	75	26	2
41	1455	4	3	25	12	101	18	3
41	87	4	3	25	12	3	17	2
